Unnamed: 0,task_types,graph_url,item_ids,graph_types,question,graph_types_ctl,task_types_ctl,test_name,open_answer,prop_correct,controlled
276,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetsize_reorderlarge_to_small_colorgrey20.png,HOLF_277,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.5555555555555556,1
277,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetsize_reorderalph_colorgrey20.png,HOLF_278,barchart,"On average, how many orders of large pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.625,1
278,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderalph_colorgrey20.png,HOLF_279,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.3333333333333333,1
279,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetsize_reorderlarge_to_small_colorgrey20.png,HOLF_280,barchart,"On average, how many more orders are made of large pizzas compared to small pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
280,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_281,barchart,"On average, what is the distance that American Airlines travels when departing from JFK?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
281,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderalph_colorgrey20.png,HOLF_282,barchart,"On average, how many more orders are made of large pizzas compared to small pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
282,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderalph_colorgrey20.png,HOLF_283,barchart,How many more orders of pizzas are made between the pizza type with the most orders compared to the type with the lowest orders? ,Bar chart,determine_range,HOLF,open-answer,0.0,1
283,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_284,barchart,"On average, how much higher are reading scores by 3rd graders in regular-sized classrooms compared to kindergarteners in regular-sized classrooms?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
284,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_285,barchart,"On average, how many miles per hour faster are storms categorized as hurricanes compared to those categorized as tropical depressions?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
285,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetstatus_reorderalph_colorgrey20.png,HOLF_286,barchart,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",Bar chart,make_comparisons,HOLF,open-answer,0.25,1
286,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1region_facethappy_reorderlarge_to_small_colorgrey20.png,HOLF_287,barchart,"On average, how much higher is the education level of people living in the South who report being unhappy compared to those who report being very happy? ",Bar chart,make_comparisons,HOLF,open-answer,0.75,1
287,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1region_facetnone_reorderalph_colorgrey20.png,HOLF_288,barchart,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",Bar chart,determine_range,HOLF,open-answer,0.0,1
288,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_289,barchart,"On average, how much further do airlines travel when departing from Newark compared to JFK?",Bar chart,make_comparisons,HOLF,open-answer,0.14285714285714285,1
289,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,HOLF_290,barchart,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",Bar chart,determine_range,HOLF,open-answer,0.625,1
290,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetcarrier_reorderalph_colorgrey20.png,HOLF_291,barchart,How much further does the airline traveling the longest distance travel compared to the airline traveling the shortest distance?,Bar chart,determine_range,HOLF,open-answer,0.0,1
291,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1sex_facetstate_reorderalph_colorgrey20.png,HOLF_292,barchart,"On average, how much longer does it take women from VA to complete the race compared to women from MD? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
292,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1region_facethappy_reorderalph_colorgrey20.png,HOLF_293,barchart,"On average, how much higher is the education level of people who report being very happy compared to people who report being unhappy? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
293,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_294,barchart,"On average, what is the rating of 1990s movies within the Action genre?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
294,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetstatus_reorderalph_colorgrey20.png,HOLF_295,barchart,"On average, how many miles per hour was Emily when categorized as a hurricane?",Bar chart,retrieve_value,HOLF,open-answer,1.0,1
295,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_296,barchart,"Within Drama movies, how much higher are ratings from the decade with the highest ratings compared to the decade with the lowest ratings? ",Bar chart,determine_range,HOLF,open-answer,0.0,1
296,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_297,barchart,How much higher are reading scores between the grade with the highest scores compared to the grade with the lowest score?,Bar chart,determine_range,HOLF,open-answer,0.875,1
297,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetdecade_reorderalph_colorgrey20.png,HOLF_298,barchart,How much higher are ratings of movies from the decade with the highest ratings compared to the decade with the lowest ratings?,Bar chart,determine_range,HOLF,open-answer,0.0,1
298,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetnone_reorderalph_colorgrey20.png,HOLF_299,barchart,"On average, what is the education level of people who report being pretty happy?",Bar chart,retrieve_value,HOLF,open-answer,1.0,1
299,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_300,barchart,"On average, how much further do American Airline flights departing from JFK travel compared to when they are departing from LaGuardia?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
300,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetstatus_reorderalph_colorgrey20.png,HOLF_301,barchart,"Within storms categorized as hurricanes, how many more miles per hour was the fastest storm compared to the slowest storm? ",Bar chart,determine_range,HOLF,open-answer,0.375,1
301,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_302,barchart,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
302,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_303,barchart,"On average, how many miles per hour was Emily when categorized as a hurricane?",Bar chart,retrieve_value,HOLF,open-answer,0.5,1
303,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_304,barchart,"On average, how many orders of large pepperoni pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.42857142857142855,1
304,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetnone_reorderalph_colorgrey20.png,HOLF_305,barchart,"On average, how many orders of large pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,1.0,1
305,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetnone_reorderalph_colorgrey20.png,HOLF_306,barchart,"On average, what is injury severity level of drivers?",Bar chart,retrieve_value,HOLF,open-answer,0.75,1
306,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetnone_reorderalph_colorgrey20.png,HOLF_307,barchart,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",Bar chart,determine_range,HOLF,open-answer,0.16666666666666666,1
307,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetnone_reorderalph_colorgrey20.png,HOLF_308,barchart,"On average, how many orders of large pepperoni pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.5555555555555556,1
308,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1status_facetnone_reorderalph_colorgrey20.png,HOLF_309,barchart,"On average, how many miles per hour was Emily when categorized as a hurricane?",Bar chart,retrieve_value,HOLF,open-answer,0.42857142857142855,1
309,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetcarrier_reorderlarge_to_small_colorgrey20.png,HOLF_310,barchart,"Within flights departing from JFK, how much further does the airline traveling the longest distance travel compared to the airline traveling the shortest distance?",Bar chart,determine_range,HOLF,open-answer,0.2222222222222222,1
310,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_311,barchart,"On average, how much higher is the injury severity level of backseat passengers compared to drivers?",Bar chart,make_comparisons,HOLF,open-answer,0.125,1
311,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,HOLF_312,barchart,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",Bar chart,determine_range,HOLF,open-answer,0.4444444444444444,1
312,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_313,barchart,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",Bar chart,make_comparisons,HOLF,open-answer,0.25,1
313,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1decade_facetgenre_reorderalph_colorgrey20.png,HOLF_314,barchart,"On average, what is the rating of Action movies?",Bar chart,retrieve_value,HOLF,open-answer,0.6666666666666666,1
314,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_315,barchart,"On average, how many orders of large pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.625,1
315,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1sex_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_316,barchart,"On average, how long does it take women from DC to complete the race?",Bar chart,retrieve_value,HOLF,open-answer,0.875,1
316,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_317,barchart,"On average, how many orders of large pepperoni pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.875,1
317,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1region_facethappy_reorderlarge_to_small_colorgrey20.png,HOLF_318,barchart,"On average, how much higher is the education level of people who report being very happy compared to people who report being unhappy? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
318,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_319,barchart,How many more orders of pizzas are made between the pizza type with the most orders compared to the type with the lowest orders? ,Bar chart,determine_range,HOLF,open-answer,0.0,1
319,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetoccRole_reorderalph_colorgrey20.png,HOLF_320,barchart,"On average, what was the injury severity level of drivers in the 1990s?",Bar chart,retrieve_value,HOLF,open-answer,0.2857142857142857,1
320,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,HOLF_321,barchart,"Within small classrooms, how much higher are reading scores between the grade with the highest score compared to the grade with the lowest score?",Bar chart,determine_range,HOLF,open-answer,0.375,1
321,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetnone_reorderalph_colorgrey20.png,HOLF_322,barchart,"Within small classrooms, how much higher are reading scores between the grade with the highest score compared to the grade with the lowest score?",Bar chart,determine_range,HOLF,open-answer,0.5555555555555556,1
322,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1sex_facetstate_reorderlarge_to_small_colorgrey20.png,HOLF_323,barchart,"On average, how much longer does it take women to complete the race relative to men? ",Bar chart,make_comparisons,HOLF,open-answer,0.14285714285714285,1
323,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1class_type_facetgrade_reorderalph_colorgrey20.png,HOLF_324,barchart,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",Bar chart,make_comparisons,HOLF,open-answer,0.42857142857142855,1
324,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_325,barchart,"On average, what is the rating of 1990s movies within the Action genre?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
325,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetnone_reorderalph_colorgrey20.png,HOLF_326,barchart,"On average, how much longer does it take women to complete the race relative to men? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
326,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,HOLF_327,barchart,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",Bar chart,make_comparisons,HOLF,open-answer,0.25,1
327,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetnone_reorderalph_colorgrey20.png,HOLF_328,barchart,"Within women, how much longer does it take runners from the state with the longest times to complete the race compared to runners from the state with the fastest times?",Bar chart,determine_range,HOLF,open-answer,0.0,1
328,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1class_type_facetgrade_reorderlarge_to_small_colorgrey20.png,HOLF_329,barchart,"On average, how much higher are reading scores of students in small-sized classrooms compared to regular-sized classrooms? ",Bar chart,make_comparisons,HOLF,open-answer,0.14285714285714285,1
329,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetnone_reorderalph_colorgrey20.png,HOLF_330,barchart,"On average, what is the distance traveled by flights departing from JFK?",Bar chart,retrieve_value,HOLF,open-answer,0.25,1
330,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetnone_reorderalph_colorgrey20.png,HOLF_331,barchart,"On average, how many more orders are made of large pizzas compared to small pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
331,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1class_type_facetgrade_reorderalph_colorgrey20.png,HOLF_332,barchart,"On average, what is the reading score of students who are in regular-sized classrooms? ",Bar chart,retrieve_value,HOLF,open-answer,0.3333333333333333,1
332,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_333,barchart,"On average, how much higher is the education level of people who report being very happy compared to people who report being unhappy? ",Bar chart,make_comparisons,HOLF,open-answer,0.3333333333333333,1
333,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetnone_reorderalph_colorgrey20.png,HOLF_334,barchart,"On average, how long does it take women to complete the race?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
334,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetsex_reorderlarge_to_small_colorgrey20.png,HOLF_335,barchart,"Within women, how much longer does it take runners from the state with the longest times to complete the race compared to runners from the state with the fastest times?",Bar chart,determine_range,HOLF,open-answer,0.1111111111111111,1
335,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_336,barchart,How many more orders of pizzas are made between the pizza type with the most orders compared to the type with the lowest orders? ,Bar chart,determine_range,HOLF,open-answer,0.42857142857142855,1
336,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetsex_reorderlarge_to_small_colorgrey20.png,HOLF_337,barchart,"On average, how much longer does it take women from VA to complete the race compared to women from MD? ",Bar chart,make_comparisons,HOLF,open-answer,0.375,1
337,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_338,barchart,"On average, how much longer does it take women from VA to complete the race compared to women from MD? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
338,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_339,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
339,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetsize_reorderalph_colorgrey20.png,HOLF_340,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.3333333333333333,1
340,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_341,barchart,How much higher are education levels between the region with the highest education level compared to the region with the lowest education level?,Bar chart,determine_range,HOLF,open-answer,0.14285714285714285,1
341,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetorigin_reorderalph_colorgrey20.png,HOLF_342,barchart,"On average, how much further do airlines travel when departing from Newark compared to JFK?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
342,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetnone_reorderalph_colorgrey20.png,HOLF_343,barchart,How much higher are education levels between the region with the highest education level compared to the region with the lowest education level?,Bar chart,determine_range,HOLF,open-answer,0.375,1
343,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetnone_reorderalph_colorgrey20.png,HOLF_344,barchart,"On average, how much further do American Airline flights departing from JFK travel compared to when they are departing from LaGuardia?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
344,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetnone_reorderalph_colorgrey20.png,HOLF_345,barchart,"On average, what is the rating of 1990s movies within the Action genre?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
345,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1name_facetsize_reorderlarge_to_small_colorgrey20.png,HOLF_346,barchart,"On average, how many orders of large pizzas are made?",Bar chart,retrieve_value,HOLF,open-answer,0.5,1
346,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_347,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
347,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetregion_reorderalph_colorgrey20.png,HOLF_348,barchart,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",Bar chart,determine_range,HOLF,open-answer,0.42857142857142855,1
348,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetclass_type_reorderalph_colorgrey20.png,HOLF_349,barchart,"Within small classrooms, how much higher are reading scores between the grade with the highest score compared to the grade with the lowest score?",Bar chart,determine_range,HOLF,open-answer,0.4444444444444444,1
349,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetclass_type_reorderlarge_to_small_colorgrey20.png,HOLF_350,barchart,How much higher are reading scores between the grade with the highest scores compared to the grade with the lowest score?,Bar chart,determine_range,HOLF,open-answer,0.0,1
350,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,HOLF_351,barchart,"On average, how much higher are the injury severity levels of drivers compared to backseat passengers in the 1990s?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
351,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,HOLF_352,barchart,"On average, what was the injury severity level of drivers in the 1990s?",Bar chart,retrieve_value,HOLF,open-answer,0.7142857142857143,1
352,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetnone_reorderalph_colorgrey20.png,HOLF_353,barchart,"On average, what is the reading score of 3rd graders who are in regular sized classrooms? ",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
353,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetsex_reorderlarge_to_small_colorgrey20.png,HOLF_354,barchart,How much longer does it take runners from the state with the longest times to complete the race compared to runners from the state with the fastest times?,Bar chart,determine_range,HOLF,open-answer,0.0,1
354,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetsex_reorderlarge_to_small_colorgrey20.png,HOLF_355,barchart,"On average, how long does it take women from DC to complete the race?",Bar chart,retrieve_value,HOLF,open-answer,1.0,1
355,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1status_facetnone_reorderalph_colorgrey20.png,HOLF_356,barchart,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
356,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetnone_reorderalph_colorgrey20.png,HOLF_357,barchart,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",Bar chart,determine_range,HOLF,open-answer,0.0,1
357,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetnone_reorderalph_colorgrey20.png,HOLF_358,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
358,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1grade_facetclass_type_reorderalph_colorgrey20.png,HOLF_359,barchart,"On average, what is the reading score of 3rd graders who are in regular sized classrooms? ",Bar chart,retrieve_value,HOLF,open-answer,0.8571428571428571,1
359,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetorigin_reorderalph_colorgrey20.png,HOLF_360,barchart,"Within flights departing from JFK, how much further does the airline traveling the longest distance travel compared to the airline traveling the shortest distance?",Bar chart,determine_range,HOLF,open-answer,0.16666666666666666,1
360,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetnone_reorderalph_colorgrey20.png,HOLF_361,barchart,"On average, what is the distance traveled by flights departing from JFK?",Bar chart,retrieve_value,HOLF,open-answer,0.8571428571428571,1
361,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1origin_facetnone_reorderalph_colorgrey20.png,HOLF_362,barchart,"Within flights departing from JFK, how much further does the airline traveling the longest distance travel compared to the airline traveling the shortest distance?",Bar chart,determine_range,HOLF,open-answer,0.0,1
362,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetorigin_reorderalph_colorgrey20.png,HOLF_363,barchart,"On average, what is the distance that American Airlines travels when departing from JFK?",Bar chart,retrieve_value,HOLF,open-answer,0.5,1
363,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1region_facethappy_reorderlarge_to_small_colorgrey20.png,HOLF_364,barchart,"On average, what is the education level of people who report being pretty happy?",Bar chart,retrieve_value,HOLF,open-answer,0.875,1
364,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetregion_reorderalph_colorgrey20.png,HOLF_365,barchart,How much higher are education levels between the region with the highest education level compared to the region with the lowest education level?,Bar chart,determine_range,HOLF,open-answer,0.0,1
365,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1class_type_facetnone_reorderalph_colorgrey20.png,HOLF_366,barchart,"Within small classrooms, how much higher are reading scores between the grade with the highest score compared to the grade with the lowest score?",Bar chart,determine_range,HOLF,open-answer,0.0,1
366,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetnone_reorderalph_colorgrey20.png,HOLF_367,barchart,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
367,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_368,barchart,How many miles per hour faster was the fastest storm compared to the slowest storm?,Bar chart,determine_range,HOLF,open-answer,0.14285714285714285,1
